REF_AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE
DNK,2017,MORTSUMS,F,Y25T29,NUM,2
DNK,2017,MORTSUMS,F,Y30T34,NUM,1
DNK,2017,MORTSUMS,F,Y35T39,NUM,3
DNK,2017,MORTSUMS,F,Y40T44,NUM,1
DNK,2017,MORTSUMS,F,Y45T49,NUM,4
DNK,2017,MORTSUMS,F,Y55T59,NUM,1
DNK,2017,MORTSUMS,F,Y60T64,NUM,3
DNK,2017,MORTSUMS,F,Y70T74,NUM,3
DNK,2017,MORTSUMS,F,Y75T79,NUM,2
DNK,2017,MORTSUMS,F,Y80T84,NUM,1
DNK,2018,MORTSUMS,M,Y15T19,NUM,2
DNK,2018,MORTSUMS,M,Y20T24,NUM,2
DNK,2018,MORTSUMS,M,Y25T29,NUM,1
DNK,2018,MORTSUMS,M,Y35T39,NUM,3
DNK,2018,MORTSUMS,M,Y40T44,NUM,3
DNK,2018,MORTSUMS,M,Y45T49,NUM,6
DNK,2018,MORTSUMS,M,Y50T54,NUM,6
DNK,2018,MORTSUMS,M,Y55T59,NUM,3
DNK,2018,MORTSUMS,M,Y60T64,NUM,8
DNK,2018,MORTSUMS,M,Y65T69,NUM,3
DNK,2018,MORTSUMS,M,Y70T74,NUM,1
DNK,2018,MORTSUMS,M,Y80T84,NUM,1
DNK,2018,MORTSUMS,M,Y_GE85,NUM,1
DNK,2018,MORTSUMS,F,Y25T29,NUM,2
DNK,2018,MORTSUMS,F,Y30T34,NUM,2
DNK,2018,MORTSUMS,F,Y35T39,NUM,1
DNK,2018,MORTSUMS,F,Y40T44,NUM,1
DNK,2018,MORTSUMS,F,Y45T49,NUM,1
DNK,2018,MORTSUMS,F,Y50T54,NUM,3
DNK,2018,MORTSUMS,F,Y55T59,NUM,2
DNK,2018,MORTSUMS,F,Y65T69,NUM,2
DNK,2018,MORTSUMS,F,Y75T79,NUM,2
DNK,2018,MORTSUMS,F,Y_GE85,NUM,2
DNK,2019,MORTSUMS,M,Y25T29,NUM,2
DNK,2019,MORTSUMS,M,Y35T39,NUM,1
DNK,2019,MORTSUMS,M,Y40T44,NUM,1
DNK,2019,MORTSUMS,M,Y45T49,NUM,4
DNK,2019,MORTSUMS,M,Y50T54,NUM,4
DNK,2019,MORTSUMS,M,Y55T59,NUM,2
DNK,2019,MORTSUMS,M,Y60T64,NUM,4
DNK,2019,MORTSUMS,M,Y65T69,NUM,2
DNK,2019,MORTSUMS,M,Y70T74,NUM,4
DNK,2019,MORTSUMS,M,Y75T79,NUM,1
DNK,2019,MORTSUMS,M,Y80T84,NUM,2
DNK,2019,MORTSUMS,M,Y_GE85,NUM,2
DNK,2019,MORTSUMS,F,Y15T19,NUM,1
DNK,2019,MORTSUMS,F,Y20T24,NUM,1
DNK,2019,MORTSUMS,F,Y30T34,NUM,2
DNK,2019,MORTSUMS,F,Y40T44,NUM,2
DNK,2019,MORTSUMS,F,Y50T54,NUM,2
DNK,2019,MORTSUMS,F,Y55T59,NUM,1
DNK,2019,MORTSUMS,F,Y60T64,NUM,3
DNK,2019,MORTSUMS,F,Y75T79,NUM,1
DNK,2019,MORTSUMS,F,Y_GE85,NUM,1
DNK,2020,MORTSUMS,M,Y20T24,NUM,2
DNK,2020,MORTSUMS,M,Y25T29,NUM,1
DNK,2020,MORTSUMS,M,Y30T34,NUM,1
DNK,2020,MORTSUMS,M,Y35T39,NUM,1
DNK,2020,MORTSUMS,M,Y40T44,NUM,1
DNK,2020,MORTSUMS,M,Y45T49,NUM,6
DNK,2020,MORTSUMS,M,Y50T54,NUM,2
DNK,2020,MORTSUMS,M,Y55T59,NUM,3
DNK,2020,MORTSUMS,M,Y60T64,NUM,6
DNK,2020,MORTSUMS,M,Y65T69,NUM,1
DNK,2020,MORTSUMS,M,Y70T74,NUM,4
DNK,2020,MORTSUMS,M,Y_GE85,NUM,1
DNK,2020,MORTSUMS,F,Y20T24,NUM,6
DNK,2020,MORTSUMS,F,Y25T29,NUM,2
DNK,2020,MORTSUMS,F,Y30T34,NUM,1
DNK,2020,MORTSUMS,F,Y35T39,NUM,1
DNK,2020,MORTSUMS,F,Y40T44,NUM,3
DNK,2020,MORTSUMS,F,Y45T49,NUM,1
DNK,2020,MORTSUMS,F,Y55T59,NUM,1
DNK,2020,MORTSUMS,F,Y60T64,NUM,2
DNK,2020,MORTSUMS,F,Y65T69,NUM,2
DNK,2020,MORTSUMS,F,Y70T74,NUM,2
DNK,2020,MORTSUMS,F,Y75T79,NUM,1
DNK,2021,MORTSUMS,M,Y20T24,NUM,1
DNK,2021,MORTSUMS,M,Y30T34,NUM,1
DNK,2021,MORTSUMS,M,Y40T44,NUM,1
DNK,2021,MORTSUMS,M,Y45T49,NUM,2
DNK,2021,MORTSUMS,M,Y50T54,NUM,2
DNK,2021,MORTSUMS,M,Y55T59,NUM,4
DNK,2021,MORTSUMS,M,Y60T64,NUM,1
DNK,2021,MORTSUMS,M,Y65T69,NUM,2
DNK,2021,MORTSUMS,M,Y70T74,NUM,1
DNK,2021,MORTSUMS,M,Y75T79,NUM,1
DNK,2021,MORTSUMS,M,Y_GE85,NUM,1
DNK,2021,MORTSUMS,F,Y20T24,NUM,2
DNK,2021,MORTSUMS,F,Y25T29,NUM,2
DNK,2021,MORTSUMS,F,Y30T34,NUM,1
DNK,2021,MORTSUMS,F,Y35T39,NUM,3
DNK,2021,MORTSUMS,F,Y40T44,NUM,1
DNK,2021,MORTSUMS,F,Y50T54,NUM,1
DNK,2021,MORTSUMS,F,Y55T59,NUM,2
DNK,2021,MORTSUMS,F,Y60T64,NUM,2
DNK,2021,MORTSUMS,F,Y70T74,NUM,2
DNK,2021,MORTSUMS,F,Y75T79,NUM,1
DNK,2005,MORTSUMS,M,Y15T19,DEN,31
DNK,2005,MORTSUMS,M,Y20T24,DEN,70
DNK,2005,MORTSUMS,M,Y25T29,DEN,172
DNK,2005,MORTSUMS,M,Y30T34,DEN,322
DNK,2005,MORTSUMS,M,Y35T39,DEN,542
DNK,2005,MORTSUMS,M,Y40T44,DEN,948
DNK,2005,MORTSUMS,M,Y45T49,DEN,1275
DNK,2005,MORTSUMS,M,Y50T54,DEN,1545
DNK,2005,MORTSUMS,M,Y55T59,DEN,1553
DNK,2005,MORTSUMS,M,Y60T64,DEN,1403
DNK,2005,MORTSUMS,M,Y65T69,DEN,1036
DNK,2005,MORTSUMS,M,Y70T74,DEN,735
DNK,2005,MORTSUMS,M,Y75T79,DEN,656
DNK,2005,MORTSUMS,M,Y80T84,DEN,480
DNK,2005,MORTSUMS,M,Y_GE85,DEN,331
DNK,2005,MORTSUMS,F,Y15T19,DEN,35
DNK,2005,MORTSUMS,F,Y20T24,DEN,53
DNK,2005,MORTSUMS,F,Y25T29,DEN,71
DNK,2005,MORTSUMS,F,Y30T34,DEN,139
DNK,2005,MORTSUMS,F,Y35T39,DEN,265
DNK,2005,MORTSUMS,F,Y40T44,DEN,424
DNK,2005,MORTSUMS,F,Y45T49,DEN,624
DNK,2005,MORTSUMS,F,Y50T54,DEN,771
DNK,2005,MORTSUMS,F,Y55T59,DEN,881
DNK,2005,MORTSUMS,F,Y60T64,DEN,933
DNK,2005,MORTSUMS,F,Y65T69,DEN,877
DNK,2005,MORTSUMS,F,Y70T74,DEN,875
DNK,2005,MORTSUMS,F,Y75T79,DEN,881
DNK,2005,MORTSUMS,F,Y80T84,DEN,892
DNK,2005,MORTSUMS,F,Y_GE85,DEN,823
DNK,2006,MORTSUMS,M,Y15T19,DEN,30
DNK,2006,MORTSUMS,M,Y20T24,DEN,90
DNK,2006,MORTSUMS,M,Y25T29,DEN,146
DNK,2006,MORTSUMS,M,Y30T34,DEN,335
DNK,2006,MORTSUMS,M,Y35T39,DEN,490
DNK,2006,MORTSUMS,M,Y40T44,DEN,946
DNK,2006,MORTSUMS,M,Y45T49,DEN,1218
DNK,2006,MORTSUMS,M,Y50T54,DEN,1506
DNK,2006,MORTSUMS,M,Y55T59,DEN,1535
DNK,2006,MORTSUMS,M,Y60T64,DEN,1444
DNK,2006,MORTSUMS,M,Y65T69,DEN,1077
DNK,2006,MORTSUMS,M,Y70T74,DEN,818
DNK,2006,MORTSUMS,M,Y75T79,DEN,685
DNK,2006,MORTSUMS,M,Y80T84,DEN,500
DNK,2006,MORTSUMS,M,Y_GE85,DEN,337
DNK,2006,MORTSUMS,F,Y15T19,DEN,20
DNK,2006,MORTSUMS,F,Y20T24,DEN,48
DNK,2006,MORTSUMS,F,Y25T29,DEN,85
DNK,2006,MORTSUMS,F,Y30T34,DEN,123
DNK,2006,MORTSUMS,F,Y35T39,DEN,261
DNK,2006,MORTSUMS,F,Y40T44,DEN,384
DNK,2006,MORTSUMS,F,Y45T49,DEN,598
DNK,2006,MORTSUMS,F,Y50T54,DEN,780
DNK,2006,MORTSUMS,F,Y55T59,DEN,862
DNK,2006,MORTSUMS,F,Y60T64,DEN,1027
DNK,2006,MORTSUMS,F,Y65T69,DEN,926
DNK,2006,MORTSUMS,F,Y70T74,DEN,865
DNK,2006,MORTSUMS,F,Y75T79,DEN,968
DNK,2006,MORTSUMS,F,Y80T84,DEN,929
DNK,2006,MORTSUMS,F,Y_GE85,DEN,924
DNK,2007,MORTSUMS,M,Y15T19,DEN,32
DNK,2007,MORTSUMS,M,Y20T24,DEN,72
DNK,2007,MORTSUMS,M,Y25T29,DEN,144
DNK,2007,MORTSUMS,M,Y30T34,DEN,304
DNK,2007,MORTSUMS,M,Y35T39,DEN,505
DNK,2007,MORTSUMS,M,Y40T44,DEN,917
DNK,2007,MORTSUMS,M,Y45T49,DEN,1164
DNK,2007,MORTSUMS,M,Y50T54,DEN,1476
DNK,2007,MORTSUMS,M,Y55T59,DEN,1522
DNK,2007,MORTSUMS,M,Y60T64,DEN,1584
DNK,2007,MORTSUMS,M,Y65T69,DEN,1120
DNK,2007,MORTSUMS,M,Y70T74,DEN,872
DNK,2007,MORTSUMS,M,Y75T79,DEN,661
DNK,2007,MORTSUMS,M,Y80T84,DEN,487
DNK,2007,MORTSUMS,M,Y_GE85,DEN,354
DNK,2007,MORTSUMS,F,Y15T19,DEN,29
DNK,2007,MORTSUMS,F,Y20T24,DEN,43
DNK,2007,MORTSUMS,F,Y25T29,DEN,90
DNK,2007,MORTSUMS,F,Y30T34,DEN,88
DNK,2007,MORTSUMS,F,Y35T39,DEN,243
DNK,2007,MORTSUMS,F,Y40T44,DEN,369
DNK,2007,MORTSUMS,F,Y45T49,DEN,584
DNK,2007,MORTSUMS,F,Y50T54,DEN,744
DNK,2007,MORTSUMS,F,Y55T59,DEN,808
DNK,2007,MORTSUMS,F,Y60T64,DEN,1003
DNK,2007,MORTSUMS,F,Y65T69,DEN,827
DNK,2007,MORTSUMS,F,Y70T74,DEN,891
DNK,2007,MORTSUMS,F,Y75T79,DEN,916
DNK,2007,MORTSUMS,F,Y80T84,DEN,955
DNK,2007,MORTSUMS,F,Y_GE85,DEN,931
DNK,2008,MORTSUMS,M,Y15T19,DEN,35
DNK,2008,MORTSUMS,M,Y20T24,DEN,73
DNK,2008,MORTSUMS,M,Y25T29,DEN,137
DNK,2008,MORTSUMS,M,Y30T34,DEN,278
DNK,2008,MORTSUMS,M,Y35T39,DEN,437
DNK,2008,MORTSUMS,M,Y40T44,DEN,820
DNK,2008,MORTSUMS,M,Y45T49,DEN,1089
DNK,2008,MORTSUMS,M,Y50T54,DEN,1371
DNK,2008,MORTSUMS,M,Y55T59,DEN,1471
DNK,2008,MORTSUMS,M,Y60T64,DEN,1505
DNK,2008,MORTSUMS,M,Y65T69,DEN,1104
DNK,2008,MORTSUMS,M,Y70T74,DEN,863
DNK,2008,MORTSUMS,M,Y75T79,DEN,647
DNK,2008,MORTSUMS,M,Y80T84,DEN,521
DNK,2008,MORTSUMS,M,Y_GE85,DEN,428
DNK,2008,MORTSUMS,F,Y15T19,DEN,28
DNK,2008,MORTSUMS,F,Y20T24,DEN,45
DNK,2008,MORTSUMS,F,Y25T29,DEN,96
DNK,2008,MORTSUMS,F,Y30T34,DEN,95
DNK,2008,MORTSUMS,F,Y35T39,DEN,204
DNK,2008,MORTSUMS,F,Y40T44,DEN,327
DNK,2008,MORTSUMS,F,Y45T49,DEN,533
DNK,2008,MORTSUMS,F,Y50T54,DEN,700
DNK,2008,MORTSUMS,F,Y55T59,DEN,773
DNK,2008,MORTSUMS,F,Y60T64,DEN,918
DNK,2008,MORTSUMS,F,Y65T69,DEN,840
DNK,2008,MORTSUMS,F,Y70T74,DEN,897
DNK,2008,MORTSUMS,F,Y75T79,DEN,844
DNK,2008,MORTSUMS,F,Y80T84,DEN,869
DNK,2008,MORTSUMS,F,Y_GE85,DEN,1010
DNK,2009,MORTSUMS,M,Y15T19,DEN,32
DNK,2009,MORTSUMS,M,Y20T24,DEN,75
DNK,2009,MORTSUMS,M,Y25T29,DEN,129
DNK,2009,MORTSUMS,M,Y30T34,DEN,220
DNK,2009,MORTSUMS,M,Y35T39,DEN,381
DNK,2009,MORTSUMS,M,Y40T44,DEN,741
DNK,2009,MORTSUMS,M,Y45T49,DEN,1100
DNK,2009,MORTSUMS,M,Y50T54,DEN,1333
DNK,2009,MORTSUMS,M,Y55T59,DEN,1424
DNK,2009,MORTSUMS,M,Y60T64,DEN,1462
DNK,2009,MORTSUMS,M,Y65T69,DEN,1246
DNK,2009,MORTSUMS,M,Y70T74,DEN,969
DNK,2009,MORTSUMS,M,Y75T79,DEN,750
DNK,2009,MORTSUMS,M,Y80T84,DEN,584
DNK,2009,MORTSUMS,M,Y_GE85,DEN,410
DNK,2009,MORTSUMS,F,Y15T19,DEN,26
DNK,2009,MORTSUMS,F,Y20T24,DEN,54
DNK,2009,MORTSUMS,F,Y25T29,DEN,73
DNK,2009,MORTSUMS,F,Y30T34,DEN,98
DNK,2009,MORTSUMS,F,Y35T39,DEN,180
DNK,2009,MORTSUMS,F,Y40T44,DEN,300
DNK,2009,MORTSUMS,F,Y45T49,DEN,481
DNK,2009,MORTSUMS,F,Y50T54,DEN,653
DNK,2009,MORTSUMS,F,Y55T59,DEN,782
DNK,2009,MORTSUMS,F,Y60T64,DEN,925
DNK,2009,MORTSUMS,F,Y65T69,DEN,900
DNK,2009,MORTSUMS,F,Y70T74,DEN,911
DNK,2009,MORTSUMS,F,Y75T79,DEN,974
DNK,2009,MORTSUMS,F,Y80T84,DEN,916
DNK,2009,MORTSUMS,F,Y_GE85,DEN,1062
DNK,2010,MORTSUMS,M,Y15T19,DEN,32
DNK,2010,MORTSUMS,M,Y20T24,DEN,78
DNK,2010,MORTSUMS,M,Y25T29,DEN,111
DNK,2010,MORTSUMS,M,Y30T34,DEN,211
DNK,2010,MORTSUMS,M,Y35T39,DEN,352
DNK,2010,MORTSUMS,M,Y40T44,DEN,652
DNK,2010,MORTSUMS,M,Y45T49,DEN,938
DNK,2010,MORTSUMS,M,Y50T54,DEN,1288
DNK,2010,MORTSUMS,M,Y55T59,DEN,1413
DNK,2010,MORTSUMS,M,Y60T64,DEN,1484
DNK,2010,MORTSUMS,M,Y65T69,DEN,1335
DNK,2010,MORTSUMS,M,Y70T74,DEN,903
DNK,2010,MORTSUMS,M,Y75T79,DEN,768
DNK,2010,MORTSUMS,M,Y80T84,DEN,542
DNK,2010,MORTSUMS,M,Y_GE85,DEN,429
DNK,2010,MORTSUMS,F,Y15T19,DEN,32
DNK,2010,MORTSUMS,F,Y20T24,DEN,50
DNK,2010,MORTSUMS,F,Y25T29,DEN,66
DNK,2010,MORTSUMS,F,Y30T34,DEN,96
DNK,2010,MORTSUMS,F,Y35T39,DEN,149
DNK,2010,MORTSUMS,F,Y40T44,DEN,289
DNK,2010,MORTSUMS,F,Y45T49,DEN,448
DNK,2010,MORTSUMS,F,Y50T54,DEN,629
DNK,2010,MORTSUMS,F,Y55T59,DEN,755
DNK,2010,MORTSUMS,F,Y60T64,DEN,871
DNK,2010,MORTSUMS,F,Y65T69,DEN,932
DNK,2010,MORTSUMS,F,Y70T74,DEN,933
DNK,2010,MORTSUMS,F,Y75T79,DEN,938
DNK,2010,MORTSUMS,F,Y80T84,DEN,889
DNK,2010,MORTSUMS,F,Y_GE85,DEN,1147
DNK,2011,MORTSUMS,M,Y15T19,DEN,26
DNK,2011,MORTSUMS,M,Y20T24,DEN,77
DNK,2011,MORTSUMS,M,Y25T29,DEN,96
DNK,2011,MORTSUMS,M,Y30T34,DEN,171
DNK,2011,MORTSUMS,M,Y35T39,DEN,346
DNK,2011,MORTSUMS,M,Y40T44,DEN,525
DNK,2011,MORTSUMS,M,Y45T49,DEN,854
DNK,2011,MORTSUMS,M,Y50T54,DEN,1079
DNK,2011,MORTSUMS,M,Y55T59,DEN,1264
DNK,2011,MORTSUMS,M,Y60T64,DEN,1297
DNK,2011,MORTSUMS,M,Y65T69,DEN,1254
DNK,2011,MORTSUMS,M,Y70T74,DEN,882
DNK,2011,MORTSUMS,M,Y75T79,DEN,731
DNK,2011,MORTSUMS,M,Y80T84,DEN,530
DNK,2011,MORTSUMS,M,Y_GE85,DEN,488
DNK,2011,MORTSUMS,F,Y15T19,DEN,25
DNK,2011,MORTSUMS,F,Y20T24,DEN,46
DNK,2011,MORTSUMS,F,Y25T29,DEN,62
DNK,2011,MORTSUMS,F,Y30T34,DEN,92
DNK,2011,MORTSUMS,F,Y35T39,DEN,150
DNK,2011,MORTSUMS,F,Y40T44,DEN,267
DNK,2011,MORTSUMS,F,Y45T49,DEN,404
DNK,2011,MORTSUMS,F,Y50T54,DEN,554
DNK,2011,MORTSUMS,F,Y55T59,DEN,675
DNK,2011,MORTSUMS,F,Y60T64,DEN,786
DNK,2011,MORTSUMS,F,Y65T69,DEN,884
DNK,2011,MORTSUMS,F,Y70T74,DEN,870
DNK,2011,MORTSUMS,F,Y75T79,DEN,901
DNK,2011,MORTSUMS,F,Y80T84,DEN,883
DNK,2011,MORTSUMS,F,Y_GE85,DEN,1097
DNK,2012,MORTSUMS,M,Y15T19,DEN,31
DNK,2012,MORTSUMS,M,Y20T24,DEN,73
DNK,2012,MORTSUMS,M,Y25T29,DEN,84
DNK,2012,MORTSUMS,M,Y30T34,DEN,144
DNK,2012,MORTSUMS,M,Y35T39,DEN,294
DNK,2012,MORTSUMS,M,Y40T44,DEN,470
DNK,2012,MORTSUMS,M,Y45T49,DEN,776
DNK,2012,MORTSUMS,M,Y50T54,DEN,1014
DNK,2012,MORTSUMS,M,Y55T59,DEN,1240
DNK,2012,MORTSUMS,M,Y60T64,DEN,1257
DNK,2012,MORTSUMS,M,Y65T69,DEN,1285
DNK,2012,MORTSUMS,M,Y70T74,DEN,913
DNK,2012,MORTSUMS,M,Y75T79,DEN,732
DNK,2012,MORTSUMS,M,Y80T84,DEN,536
DNK,2012,MORTSUMS,M,Y_GE85,DEN,434
DNK,2012,MORTSUMS,F,Y15T19,DEN,27
DNK,2012,MORTSUMS,F,Y20T24,DEN,44
DNK,2012,MORTSUMS,F,Y25T29,DEN,57
DNK,2012,MORTSUMS,F,Y30T34,DEN,89
DNK,2012,MORTSUMS,F,Y35T39,DEN,115
DNK,2012,MORTSUMS,F,Y40T44,DEN,214
DNK,2012,MORTSUMS,F,Y45T49,DEN,356
DNK,2012,MORTSUMS,F,Y50T54,DEN,492
DNK,2012,MORTSUMS,F,Y55T59,DEN,624
DNK,2012,MORTSUMS,F,Y60T64,DEN,693
DNK,2012,MORTSUMS,F,Y65T69,DEN,818
DNK,2012,MORTSUMS,F,Y70T74,DEN,814
DNK,2012,MORTSUMS,F,Y75T79,DEN,793
DNK,2012,MORTSUMS,F,Y80T84,DEN,840
DNK,2012,MORTSUMS,F,Y_GE85,DEN,1004
DNK,2013,MORTSUMS,M,Y15T19,DEN,28
DNK,2013,MORTSUMS,M,Y20T24,DEN,67
DNK,2013,MORTSUMS,M,Y25T29,DEN,76
DNK,2013,MORTSUMS,M,Y30T34,DEN,158
DNK,2013,MORTSUMS,M,Y35T39,DEN,247
DNK,2013,MORTSUMS,M,Y40T44,DEN,417
DNK,2013,MORTSUMS,M,Y45T49,DEN,715
DNK,2013,MORTSUMS,M,Y50T54,DEN,981
DNK,2013,MORTSUMS,M,Y55T59,DEN,1163
DNK,2013,MORTSUMS,M,Y60T64,DEN,1242
DNK,2013,MORTSUMS,M,Y65T69,DEN,1255
DNK,2013,MORTSUMS,M,Y70T74,DEN,970
DNK,2013,MORTSUMS,M,Y75T79,DEN,690
DNK,2013,MORTSUMS,M,Y80T84,DEN,524
DNK,2013,MORTSUMS,M,Y_GE85,DEN,425
DNK,2013,MORTSUMS,F,Y15T19,DEN,25
DNK,2013,MORTSUMS,F,Y20T24,DEN,42
DNK,2013,MORTSUMS,F,Y25T29,DEN,50
DNK,2013,MORTSUMS,F,Y30T34,DEN,80
DNK,2013,MORTSUMS,F,Y35T39,DEN,96
DNK,2013,MORTSUMS,F,Y40T44,DEN,184
DNK,2013,MORTSUMS,F,Y45T49,DEN,369
DNK,2013,MORTSUMS,F,Y50T54,DEN,453
DNK,2013,MORTSUMS,F,Y55T59,DEN,586
DNK,2013,MORTSUMS,F,Y60T64,DEN,672
DNK,2013,MORTSUMS,F,Y65T69,DEN,821
DNK,2013,MORTSUMS,F,Y70T74,DEN,801
DNK,2013,MORTSUMS,F,Y75T79,DEN,773
DNK,2013,MORTSUMS,F,Y80T84,DEN,752
DNK,2013,MORTSUMS,F,Y_GE85,DEN,992
DNK,2014,MORTSUMS,M,Y15T19,DEN,21
DNK,2014,MORTSUMS,M,Y20T24,DEN,66
DNK,2014,MORTSUMS,M,Y25T29,DEN,82
DNK,2014,MORTSUMS,M,Y30T34,DEN,113
DNK,2014,MORTSUMS,M,Y35T39,DEN,201
DNK,2014,MORTSUMS,M,Y40T44,DEN,384
DNK,2014,MORTSUMS,M,Y45T49,DEN,647
DNK,2014,MORTSUMS,M,Y50T54,DEN,881
DNK,2014,MORTSUMS,M,Y55T59,DEN,1058
DNK,2014,MORTSUMS,M,Y60T64,DEN,1064
DNK,2014,MORTSUMS,M,Y65T69,DEN,1160
DNK,2014,MORTSUMS,M,Y70T74,DEN,935
DNK,2014,MORTSUMS,M,Y75T79,DEN,718
DNK,2014,MORTSUMS,M,Y80T84,DEN,482
DNK,2014,MORTSUMS,M,Y_GE85,DEN,421
DNK,2014,MORTSUMS,F,Y15T19,DEN,27
DNK,2014,MORTSUMS,F,Y20T24,DEN,38
DNK,2014,MORTSUMS,F,Y25T29,DEN,44
DNK,2014,MORTSUMS,F,Y30T34,DEN,86
DNK,2014,MORTSUMS,F,Y35T39,DEN,81
DNK,2014,MORTSUMS,F,Y40T44,DEN,170
DNK,2014,MORTSUMS,F,Y45T49,DEN,302
DNK,2014,MORTSUMS,F,Y50T54,DEN,424
DNK,2014,MORTSUMS,F,Y55T59,DEN,519
DNK,2014,MORTSUMS,F,Y60T64,DEN,604
DNK,2014,MORTSUMS,F,Y65T69,DEN,779
DNK,2014,MORTSUMS,F,Y70T74,DEN,715
DNK,2014,MORTSUMS,F,Y75T79,DEN,778
DNK,2014,MORTSUMS,F,Y80T84,DEN,729
DNK,2014,MORTSUMS,F,Y_GE85,DEN,979
DNK,2015,MORTSUMS,M,Y15T19,DEN,16
DNK,2015,MORTSUMS,M,Y20T24,DEN,64
DNK,2015,MORTSUMS,M,Y25T29,DEN,69
DNK,2015,MORTSUMS,M,Y30T34,DEN,110
DNK,2015,MORTSUMS,M,Y35T39,DEN,192
DNK,2015,MORTSUMS,M,Y40T44,DEN,319
DNK,2015,MORTSUMS,M,Y45T49,DEN,541
DNK,2015,MORTSUMS,M,Y50T54,DEN,785
DNK,2015,MORTSUMS,M,Y55T59,DEN,919
DNK,2015,MORTSUMS,M,Y60T64,DEN,942
DNK,2015,MORTSUMS,M,Y65T69,DEN,1048
DNK,2015,MORTSUMS,M,Y70T74,DEN,920
DNK,2015,MORTSUMS,M,Y75T79,DEN,657
DNK,2015,MORTSUMS,M,Y80T84,DEN,470
DNK,2015,MORTSUMS,M,Y_GE85,DEN,445
DNK,2015,MORTSUMS,F,Y15T19,DEN,22
DNK,2015,MORTSUMS,F,Y20T24,DEN,46
DNK,2015,MORTSUMS,F,Y25T29,DEN,38
DNK,2015,MORTSUMS,F,Y30T34,DEN,67
DNK,2015,MORTSUMS,F,Y35T39,DEN,73
DNK,2015,MORTSUMS,F,Y40T44,DEN,123
DNK,2015,MORTSUMS,F,Y45T49,DEN,261
DNK,2015,MORTSUMS,F,Y50T54,DEN,349
DNK,2015,MORTSUMS,F,Y55T59,DEN,448
DNK,2015,MORTSUMS,F,Y60T64,DEN,545
DNK,2015,MORTSUMS,F,Y65T69,DEN,657
DNK,2015,MORTSUMS,F,Y70T74,DEN,756
DNK,2015,MORTSUMS,F,Y75T79,DEN,730
DNK,2015,MORTSUMS,F,Y80T84,DEN,671
DNK,2015,MORTSUMS,F,Y_GE85,DEN,963
DNK,2016,MORTSUMS,M,Y15T19,DEN,11
DNK,2016,MORTSUMS,M,Y20T24,DEN,45
DNK,2016,MORTSUMS,M,Y25T29,DEN,67
DNK,2016,MORTSUMS,M,Y30T34,DEN,99
DNK,2016,MORTSUMS,M,Y35T39,DEN,158
DNK,2016,MORTSUMS,M,Y40T44,DEN,290
DNK,2016,MORTSUMS,M,Y45T49,DEN,491
DNK,2016,MORTSUMS,M,Y50T54,DEN,695
DNK,2016,MORTSUMS,M,Y55T59,DEN,845
DNK,2016,MORTSUMS,M,Y60T64,DEN,892
DNK,2016,MORTSUMS,M,Y65T69,DEN,903
DNK,2016,MORTSUMS,M,Y70T74,DEN,884
DNK,2016,MORTSUMS,M,Y75T79,DEN,665
DNK,2016,MORTSUMS,M,Y80T84,DEN,450
DNK,2016,MORTSUMS,M,Y_GE85,DEN,407
DNK,2016,MORTSUMS,F,Y15T19,DEN,25
DNK,2016,MORTSUMS,F,Y20T24,DEN,35
DNK,2016,MORTSUMS,F,Y25T29,DEN,39
DNK,2016,MORTSUMS,F,Y30T34,DEN,46
DNK,2016,MORTSUMS,F,Y35T39,DEN,67
DNK,2016,MORTSUMS,F,Y40T44,DEN,97
DNK,2016,MORTSUMS,F,Y45T49,DEN,211
DNK,2016,MORTSUMS,F,Y50T54,DEN,309
DNK,2016,MORTSUMS,F,Y55T59,DEN,406
DNK,2016,MORTSUMS,F,Y60T64,DEN,493
DNK,2016,MORTSUMS,F,Y65T69,DEN,559
DNK,2016,MORTSUMS,F,Y70T74,DEN,696
DNK,2016,MORTSUMS,F,Y75T79,DEN,661
DNK,2016,MORTSUMS,F,Y80T84,DEN,654
DNK,2016,MORTSUMS,F,Y_GE85,DEN,845
DNK,2017,MORTSUMS,M,Y15T19,DEN,8
DNK,2017,MORTSUMS,M,Y20T24,DEN,43
DNK,2017,MORTSUMS,M,Y25T29,DEN,76
DNK,2017,MORTSUMS,M,Y30T34,DEN,89
DNK,2017,MORTSUMS,M,Y35T39,DEN,131
DNK,2017,MORTSUMS,M,Y40T44,DEN,240
DNK,2017,MORTSUMS,M,Y45T49,DEN,353
DNK,2017,MORTSUMS,M,Y50T54,DEN,542
DNK,2017,MORTSUMS,M,Y55T59,DEN,660
DNK,2017,MORTSUMS,M,Y60T64,DEN,727
DNK,2017,MORTSUMS,M,Y65T69,DEN,680
DNK,2017,MORTSUMS,M,Y70T74,DEN,691
DNK,2017,MORTSUMS,M,Y75T79,DEN,499
DNK,2017,MORTSUMS,M,Y80T84,DEN,400
DNK,2017,MORTSUMS,M,Y_GE85,DEN,322
DNK,2017,MORTSUMS,F,Y15T19,DEN,22
DNK,2017,MORTSUMS,F,Y20T24,DEN,27
DNK,2017,MORTSUMS,F,Y25T29,DEN,41
DNK,2017,MORTSUMS,F,Y30T34,DEN,32
DNK,2017,MORTSUMS,F,Y35T39,DEN,56
