REF-AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE,AGE
CAN,2018,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,87.53180662,YToTal
CAN,2018,MPIPINVO,T,Y16T24,CRUDE_RATE_CPAT,83.43949045,YY1TT2
CAN,2018,MPIPINVO,T,Y25T44,CRUDE_RATE_CPAT,87.4301676,YY2TT4
CAN,2018,MPIPINVO,T,Y45T64,CRUDE_RATE_CPAT,88.21138211,YY4TT6
CAN,2018,MPIPINVO,T,Y_GE65,CRUDE_RATE_CPAT,77.27272727,YY_TE6
CAN,2018,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,86.33540373,YToTal
CAN,2019,MPIPINVO,M,Y16T24,CRUDE_RATE_CPAT,82.27848101,YY1TT2
CAN,2019,MPIPINVO,M,Y25T44,CRUDE_RATE_CPAT,76.07973422,YY2TT4
CAN,2019,MPIPINVO,M,Y45T64,CRUDE_RATE_CPAT,78.66666667,YY4TT6
CAN,2019,MPIPINVO,M,Y_GE65,CRUDE_RATE_CPAT,74.28571429,YY_TE6
CAN,2019,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,77.52212389,YToTal
CAN,2019,MPIPINVO,F,Y16T24,CRUDE_RATE_CPAT,72.8,YY1TT2
CAN,2019,MPIPINVO,F,Y25T44,CRUDE_RATE_CPAT,86.42533937,YY2TT4
CAN,2019,MPIPINVO,F,Y45T64,CRUDE_RATE_CPAT,83.45864662,YY4TT6
CAN,2019,MPIPINVO,F,Y_GE65,CRUDE_RATE_CPAT,62.5,YY_TE6
CAN,2019,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,80.26565465,YToTal
CAN,2019,MPIPINVO,T,Y16T24,CRUDE_RATE_CPAT,76.47058824,YY1TT2
CAN,2019,MPIPINVO,T,Y25T44,CRUDE_RATE_CPAT,80.45977011,YY2TT4
CAN,2019,MPIPINVO,T,Y45T64,CRUDE_RATE_CPAT,80.91872792,YY4TT6
CAN,2019,MPIPINVO,T,Y_GE65,CRUDE_RATE_CPAT,67.46987952,YY_TE6
CAN,2019,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,78.84615385,YToTal
CAN,2020,MPIPINVO,M,Y16T24,CRUDE_RATE_CPAT,67.05882353,YY1TT2
CAN,2020,MPIPINVO,M,Y25T44,CRUDE_RATE_CPAT,77.64350453,YY2TT4
CAN,2020,MPIPINVO,M,Y45T64,CRUDE_RATE_CPAT,74.24242424,YY4TT6
CAN,2020,MPIPINVO,M,Y_GE65,CRUDE_RATE_CPAT,76.78571429,YY_TE6
CAN,2020,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,75.33112583,YToTal
CAN,2020,MPIPINVO,F,Y16T24,CRUDE_RATE_CPAT,68.35443038,YY1TT2
CAN,2020,MPIPINVO,F,Y25T44,CRUDE_RATE_CPAT,79.76878613,YY2TT4
CAN,2020,MPIPINVO,F,Y45T64,CRUDE_RATE_CPAT,80,YY4TT6
CAN,2020,MPIPINVO,F,Y_GE65,CRUDE_RATE_CPAT,72.34042553,YY_TE6
CAN,2020,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,76.69172932,YToTal
CAN,2020,MPIPINVO,T,Y16T24,CRUDE_RATE_CPAT,67.68292683,YY1TT2
CAN,2020,MPIPINVO,T,Y25T44,CRUDE_RATE_CPAT,78.37301587,YY2TT4
CAN,2020,MPIPINVO,T,Y45T64,CRUDE_RATE_CPAT,76.72413793,YY4TT6
CAN,2020,MPIPINVO,T,Y_GE65,CRUDE_RATE_CPAT,74.75728155,YY_TE6
CAN,2020,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,75.87238285,YToTal
CAN,2021,MPIPINVO,M,Y16T24,CRUDE_RATE_CPAT,73.41772152,YY1TT2
CAN,2021,MPIPINVO,M,Y25T44,CRUDE_RATE_CPAT,76.74418605,YY2TT4
CAN,2021,MPIPINVO,M,Y45T64,CRUDE_RATE_CPAT,78.26086957,YY4TT6
CAN,2021,MPIPINVO,M,Y_GE65,CRUDE_RATE_CPAT,83.33333333,YY_TE6
CAN,2021,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,77.19568567,YToTal
CAN,2021,MPIPINVO,F,Y16T24,CRUDE_RATE_CPAT,62.16216216,YY1TT2
CAN,2021,MPIPINVO,F,Y25T44,CRUDE_RATE_CPAT,81.61764706,YY2TT4
CAN,2021,MPIPINVO,F,Y45T64,CRUDE_RATE_CPAT,80.39215686,YY4TT6
CAN,2021,MPIPINVO,F,Y_GE65,CRUDE_RATE_CPAT,67.30769231,YY_TE6
CAN,2021,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,76.02427921,YToTal
CAN,2021,MPIPINVO,T,Y16T24,CRUDE_RATE_CPAT,67.97385621,YY1TT2
CAN,2021,MPIPINVO,T,Y25T44,CRUDE_RATE_CPAT,78.125,YY2TT4
CAN,2021,MPIPINVO,T,Y45T64,CRUDE_RATE_CPAT,79.02097902,YY4TT6
CAN,2021,MPIPINVO,T,Y_GE65,CRUDE_RATE_CPAT,77.27272727,YY_TE6
CAN,2021,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,76.68539326,YToTal
CAN,2022,MPIPINVO,M,Y16T24,CRUDE_RATE_CPAT,75,YY1TT2
CAN,2022,MPIPINVO,M,Y25T44,CRUDE_RATE_CPAT,83.69565217,YY2TT4
CAN,2022,MPIPINVO,M,Y45T64,CRUDE_RATE_CPAT,80.11049724,YY4TT6
CAN,2022,MPIPINVO,M,Y_GE65,CRUDE_RATE_CPAT,75,YY_TE6
CAN,2022,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,81.10091743,YToTal
CAN,2022,MPIPINVO,F,Y16T24,CRUDE_RATE_CPAT,77.77777778,YY1TT2
CAN,2022,MPIPINVO,F,Y25T44,CRUDE_RATE_CPAT,89.18918919,YY2TT4
CAN,2022,MPIPINVO,F,Y45T64,CRUDE_RATE_CPAT,84.74576271,YY4TT6
CAN,2022,MPIPINVO,F,Y_GE65,CRUDE_RATE_CPAT,75,YY_TE6
CAN,2022,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,83.95061728,YToTal
CAN,2022,MPIPINVO,T,Y16T24,CRUDE_RATE_CPAT,76.52173913,YY1TT2
CAN,2022,MPIPINVO,T,Y25T44,CRUDE_RATE_CPAT,85.27131783,YY2TT4
CAN,2022,MPIPINVO,T,Y45T64,CRUDE_RATE_CPAT,81.93979933,YY4TT6
CAN,2022,MPIPINVO,T,Y_GE65,CRUDE_RATE_CPAT,75,YY_TE6
CAN,2022,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,82.16340621,YToTal
CAN,2017,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,97.22222222,YY1TT2
CAN,2017,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,88.32891247,YY2TT4
CAN,2017,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,84.90990991,YY4TT6
CAN,2017,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,88.76404494,YY_TE6
CAN,2017,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,87.47454175,YToTal
CAN,2017,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,87.79069767,YY1TT2
CAN,2017,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,93.47826087,YY2TT4
CAN,2017,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,86.7965368,YY4TT6
CAN,2017,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,77.5,YY_TE6
CAN,2017,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,88.14616756,YToTal
CAN,2017,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,90.57377049,YY1TT2
CAN,2017,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,90.87248322,YY2TT4
CAN,2017,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,85.87196468,YY4TT6
CAN,2017,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,82.29665072,YY_TE6
CAN,2017,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,87.83269962,YToTal
CAN,2018,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,82.96703297,YY1TT2
CAN,2018,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,91.63265306,YY2TT4
CAN,2018,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,86.62131519,YY4TT6
CAN,2018,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,65.04854369,YY_TE6
CAN,2018,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,86.26644737,YToTal
CAN,2018,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,92.88256228,YY1TT2
CAN,2018,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,91.90751445,YY2TT4
CAN,2018,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,81.44329897,YY4TT6
CAN,2018,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,63.63636364,YY_TE6
CAN,2018,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,85.44262295,YToTal
CAN,2018,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,88.98488121,YY1TT2
CAN,2018,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,91.7740337,YY2TT4
CAN,2018,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,83.67546432,YY4TT6
CAN,2018,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,64.22764228,YY_TE6
CAN,2018,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,85.80809923,YToTal
CAN,2019,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,85.92057762,YY1TT2
CAN,2019,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,87.76699029,YY2TT4
CAN,2019,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,86.75213675,YY4TT6
CAN,2019,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,72.91666667,YY_TE6
CAN,2019,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,85.54131054,YToTal
CAN,2019,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,88.13186813,YY1TT2
CAN,2019,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,91.15942029,YY2TT4
CAN,2019,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,83.21678322,YY4TT6
CAN,2019,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,69.54545455,YY_TE6
CAN,2019,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,85.48076923,YToTal
CAN,2019,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,87.29508197,YY1TT2
CAN,2019,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,89.70954357,YY2TT4
CAN,2019,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,84.61538462,YY4TT6
CAN,2019,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,70.87912088,YY_TE6
CAN,2019,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,85.50516648,YToTal
CAN,2020,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,64.83516484,YY1TT2
CAN,2020,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,80.71428571,YY2TT4
CAN,2020,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,79.67479675,YY4TT6
CAN,2020,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,78.18181818,YY_TE6
CAN,2020,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,77.59562842,YToTal
CAN,2020,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,83.96946565,YY1TT2
CAN,2020,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,81.71428571,YY2TT4
CAN,2020,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,77.60416667,YY4TT6
CAN,2020,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,73.78640777,YY_TE6
CAN,2020,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,80.0257732,YToTal
CAN,2020,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,76.12612613,YY1TT2
CAN,2020,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,81.26984127,YY2TT4
CAN,2020,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,78.41269841,YY4TT6
CAN,2020,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,75.3164557,YY_TE6
CAN,2020,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,79.01886792,YToTal
CAN,2021,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,71.23287671,YY1TT2
CAN,2021,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,82.93650794,YY2TT4
CAN,2021,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,76.23762376,YY4TT6
CAN,2021,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,82.02247191,YY_TE6
CAN,2021,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,79.22077922,YToTal
CAN,2021,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,81.86528497,YY1TT2
CAN,2021,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,80.87774295,YY2TT4
CAN,2021,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,76.72131148,YY4TT6
CAN,2021,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,78.26086957,YY_TE6
CAN,2021,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,79.34560327,YToTal
CAN,2021,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,78.94736842,YY1TT2
CAN,2021,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,81.78633975,YY2TT4
CAN,2021,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,76.52859961,YY4TT6
CAN,2021,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,79.6,YY_TE6
CAN,2021,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,79.29736512,YToTal
CAN,2022,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,82.75862069,YY1TT2
CAN,2022,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,83.52059925,YY2TT4
CAN,2022,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,86.88046647,YY4TT6
CAN,2022,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,75.21367521,YY_TE6
CAN,2022,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,83.69426752,YToTal
CAN,2022,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,83.14606742,YY1TT2
CAN,2022,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,85.07936508,YY2TT4
CAN,2022,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,82.66666667,YY4TT6
CAN,2022,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,85.39325843,YY_TE6
CAN,2022,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,84.01253918,YToTal
CAN,2022,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,82.99319728,YY1TT2
CAN,2022,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,84.36426117,YY2TT4
CAN,2022,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,84.67966574,YY4TT6
CAN,2022,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,81.3559322,YY_TE6
CAN,2022,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,83.86911596,YToTal
JPN,2021,MPIPRESP,M,Y16T24,CRUDE_RATE_CPAT,100,YY1TT2
JPN,2021,MPIPRESP,M,Y25T44,CRUDE_RATE_CPAT,55,YY2TT4
JPN,2021,MPIPRESP,M,Y45T64,CRUDE_RATE_CPAT,63.15789474,YY4TT6
JPN,2021,MPIPRESP,M,Y_GE65,CRUDE_RATE_CPAT,80,YY_TE6
JPN,2021,MPIPRESP,M,Total_16,CRUDE_RATE_CPAT,62.5,YToTal
JPN,2021,MPIPRESP,F,Y16T24,CRUDE_RATE_CPAT,14.28571429,YY1TT2
JPN,2021,MPIPRESP,F,Y25T44,CRUDE_RATE_CPAT,48.38709677,YY2TT4
JPN,2021,MPIPRESP,F,Y45T64,CRUDE_RATE_CPAT,64.81481481,YY4TT6
JPN,2021,MPIPRESP,F,Y_GE65,CRUDE_RATE_CPAT,50,YY_TE6
JPN,2021,MPIPRESP,F,Total_16,CRUDE_RATE_CPAT,53.54330709,YToTal
JPN,2021,MPIPRESP,T,Y16T24,CRUDE_RATE_CPAT,33.33333333,YY1TT2
JPN,2021,MPIPRESP,T,Y25T44,CRUDE_RATE_CPAT,50.98039216,YY2TT4
JPN,2021,MPIPRESP,T,Y45T64,CRUDE_RATE_CPAT,63.84615385,YY4TT6
JPN,2021,MPIPRESP,T,Y_GE65,CRUDE_RATE_CPAT,71.42857143,YY_TE6
JPN,2021,MPIPRESP,T,Total_16,CRUDE_RATE_CPAT,58.03921569,YToTal
JPN,2021,MPCBRESP,M,Y16T24,CRUDE_RATE_CPAT,88.88888889,YY1TT2
JPN,2021,MPCBRESP,M,Y25T44,CRUDE_RATE_CPAT,79.16666667,YY2TT4
JPN,2021,MPCBRESP,M,Y45T64,CRUDE_RATE_CPAT,86.17021277,YY4TT6
JPN,2021,MPCBRESP,M,Y_GE65,CRUDE_RATE_CPAT,54.54545455,YY_TE6
JPN,2021,MPCBRESP,M,Total_16,CRUDE_RATE_CPAT,81.72043011,YToTal
JPN,2021,MPCBRESP,F,Y16T24,CRUDE_RATE_CPAT,64.70588235,YY1TT2
JPN,2021,MPCBRESP,F,Y25T44,CRUDE_RATE_CPAT,86.84210526,YY2TT4
JPN,2021,MPCBRESP,F,Y45T64,CRUDE_RATE_CPAT,81.81818182,YY4TT6
JPN,2021,MPCBRESP,F,Y_GE65,CRUDE_RATE_CPAT,100,YY_TE6
JPN,2021,MPCBRESP,F,Total_16,CRUDE_RATE_CPAT,84.10041841,YToTal
JPN,2021,MPCBRESP,T,Y16T24,CRUDE_RATE_CPAT,73.07692308,YY1TT2
JPN,2021,MPCBRESP,T,Y25T44,CRUDE_RATE_CPAT,84.375,YY2TT4
JPN,2021,MPCBRESP,T,Y45T64,CRUDE_RATE_CPAT,84.375,YY4TT6
JPN,2021,MPCBRESP,T,Y_GE65,CRUDE_RATE_CPAT,66.66666667,YY_TE6
JPN,2021,MPCBRESP,T,Total_16,CRUDE_RATE_CPAT,83.05882353,YToTal
JPN,2021,MPIPTIME,M,Y16T24,CRUDE_RATE_CPAT,100,YY1TT2
JPN,2021,MPIPTIME,M,Y25T44,CRUDE_RATE_CPAT,55,YY2TT4
JPN,2021,MPIPTIME,M,Y45T64,CRUDE_RATE_CPAT,61.84210526,YY4TT6
JPN,2021,MPIPTIME,M,Y_GE65,CRUDE_RATE_CPAT,80,YY_TE6
JPN,2021,MPIPTIME,M,Total_16,CRUDE_RATE_CPAT,61.71875,YToTal
JPN,2021,MPIPTIME,F,Y25T44,CRUDE_RATE_CPAT,50,YY2TT4
JPN,2021,MPIPTIME,F,Y45T64,CRUDE_RATE_CPAT,56.36363636,YY4TT6
JPN,2021,MPIPTIME,F,Y_GE65,CRUDE_RATE_CPAT,50,YY_TE6
JPN,2021,MPIPTIME,F,Total_16,CRUDE_RATE_CPAT,50,YToTal
JPN,2021,MPIPTIME,T,Y16T24,CRUDE_RATE_CPAT,22.22222222,YY1TT2
JPN,2021,MPIPTIME,T,Y25T44,CRUDE_RATE_CPAT,51.96078431,YY2TT4
JPN,2021,MPIPTIME,T,Y45T64,CRUDE_RATE_CPAT,59.54198473,YY4TT6
JPN,2021,MPIPTIME,T,Y_GE65,CRUDE_RATE_CPAT,71.42857143,YY_TE6
JPN,2021,MPIPTIME,T,Total_16,CRUDE_RATE_CPAT,55.859375,YToTal
JPN,2021,MPCBTIME,M,Y16T24,CRUDE_RATE_CPAT,88.88888889,YY1TT2
JPN,2021,MPCBTIME,M,Y25T44,CRUDE_RATE_CPAT,61.11111111,YY2TT4
JPN,2021,MPCBTIME,M,Y45T64,CRUDE_RATE_CPAT,76.34408602,YY4TT6
JPN,2021,MPCBTIME,M,Y_GE65,CRUDE_RATE_CPAT,63.63636364,YY_TE6
JPN,2021,MPCBTIME,M,Total_16,CRUDE_RATE_CPAT,70.27027027,YToTal
JPN,2021,MPCBTIME,F,Y16T24,CRUDE_RATE_CPAT,52.94117647,YY1TT2
JPN,2021,MPCBTIME,F,Y25T44,CRUDE_RATE_CPAT,71.05263158,YY2TT4
JPN,2021,MPCBTIME,F,Y45T64,CRUDE_RATE_CPAT,65.15151515,YY4TT6
JPN,2021,MPCBTIME,F,Y_GE65,CRUDE_RATE_CPAT,50,YY_TE6
JPN,2021,MPCBTIME,F,Total_16,CRUDE_RATE_CPAT,67.78242678,YToTal
JPN,2021,MPCBTIME,T,Y16T24,CRUDE_RATE_CPAT,65.38461538,YY1TT2
JPN,2021,MPCBTIME,T,Y25T44,CRUDE_RATE_CPAT,67.85714286,YY2TT4
JPN,2021,MPCBTIME,T,Y45T64,CRUDE_RATE_CPAT,71.69811321,YY4TT6
JPN,2021,MPCBTIME,T,Y_GE65,CRUDE_RATE_CPAT,60,YY_TE6
JPN,2021,MPCBTIME,T,Total_16,CRUDE_RATE_CPAT,68.86792453,YToTal
JPN,2021,MPIPEXPL,M,Y16T24,CRUDE_RATE_CPAT,50,YY1TT2
JPN,2021,MPIPEXPL,M,Y25T44,CRUDE_RATE_CPAT,55,YY2TT4
JPN,2021,MPIPEXPL,M,Y45T64,CRUDE_RATE_CPAT,58.66666667,YY4TT6
JPN,2021,MPIPEXPL,M,Y_GE65,CRUDE_RATE_CPAT,70,YY_TE6
JPN,2021,MPIPEXPL,M,Total_16,CRUDE_RATE_CPAT,58.26771654,YToTal
JPN,2021,MPIPEXPL,F,Y16T24,CRUDE_RATE_CPAT,14.28571429,YY1TT2
JPN,2021,MPIPEXPL,F,Y25T44,CRUDE_RATE_CPAT,48.38709677,YY2TT4
JPN,2021,MPIPEXPL,F,Y45T64,CRUDE_RATE_CPAT,50.90909091,YY4TT6
JPN,2021,MPIPEXPL,F,Y_GE65,CRUDE_RATE_CPAT,25,YY_TE6
JPN,2021,MPIPEXPL,F,Total_16,CRUDE_RATE_CPAT,46.875,YToTal
JPN,2021,MPIPEXPL,T,Y16T24,CRUDE_RATE_CPAT,22.22222222,YY1TT2
JPN,2021,MPIPEXPL,T,Y25T44,CRUDE_RATE_CPAT,50.98039216,YY2TT4
JPN,2021,MPIPEXPL,T,Y45T64,CRUDE_RATE_CPAT,55.38461538,YY4TT6
JPN,2021,MPIPEXPL,T,Y_GE65,CRUDE_RATE_CPAT,57.14285714,YY_TE6
JPN,2021,MPIPEXPL,T,Total_16,CRUDE_RATE_CPAT,52.54901961,YToTal
JPN,2021,MPCBEXPL,M,Y16T24,CRUDE_RATE_CPAT,66.66666667,YY1TT2
JPN,2021,MPCBEXPL,M,Y25T44,CRUDE_RATE_CPAT,63.88888889,YY2TT4
JPN,2021,MPCBEXPL,M,Y45T64,CRUDE_RATE_CPAT,80.85106383,YY4TT6
JPN,2021,MPCBEXPL,M,Y_GE65,CRUDE_RATE_CPAT,63.63636364,YY_TE6
JPN,2021,MPCBEXPL,M,Total_16,CRUDE_RATE_CPAT,72.58064516,YToTal
JPN,2021,MPCBEXPL,F,Y16T24,CRUDE_RATE_CPAT,70.58823529,YY1TT2
JPN,2021,MPCBEXPL,F,Y25T44,CRUDE_RATE_CPAT,73.68421053,YY2TT4
JPN,2021,MPCBEXPL,F,Y45T64,CRUDE_RATE_CPAT,72.72727273,YY4TT6
JPN,2021,MPCBEXPL,F,Y_GE65,CRUDE_RATE_CPAT,66.66666667,YY_TE6
JPN,2021,MPCBEXPL,F,Total_16,CRUDE_RATE_CPAT,73.1092437,YToTal
JPN,2021,MPCBEXPL,T,Y16T24,CRUDE_RATE_CPAT,69.23076923,YY1TT2
JPN,2021,MPCBEXPL,T,Y25T44,CRUDE_RATE_CPAT,70.53571429,YY2TT4
JPN,2021,MPCBEXPL,T,Y45T64,CRUDE_RATE_CPAT,77.5,YY4TT6
JPN,2021,MPCBEXPL,T,Y_GE65,CRUDE_RATE_CPAT,64.28571429,YY_TE6
JPN,2021,MPCBEXPL,T,Total_16,CRUDE_RATE_CPAT,72.87735849,YToTal
JPN,2021,MPIPINVO,M,Y16T24,CRUDE_RATE_CPAT,50,YY1TT2
JPN,2021,MPIPINVO,M,Y25T44,CRUDE_RATE_CPAT,51.2195122,YY2TT4
JPN,2021,MPIPINVO,M,Y45T64,CRUDE_RATE_CPAT,52.63157895,YY4TT6
JPN,2021,MPIPINVO,M,Y_GE65,CRUDE_RATE_CPAT,60,YY_TE6
JPN,2021,MPIPINVO,M,Total_16,CRUDE_RATE_CPAT,52.71317829,YToTal
JPN,2021,MPIPINVO,F,Y16T24,CRUDE_RATE_CPAT,14.28571429,YY1TT2
JPN,2021,MPIPINVO,F,Y25T44,CRUDE_RATE_CPAT,43.5483871,YY2TT4
JPN,2021,MPIPINVO,F,Y45T64,CRUDE_RATE_CPAT,56.36363636,YY4TT6
JPN,2021,MPIPINVO,F,Y_GE65,CRUDE_RATE_CPAT,25,YY_TE6
JPN,2021,MPIPINVO,F,Total_16,CRUDE_RATE_CPAT,46.875,YToTal
JPN,2021,MPIPINVO,T,Y16T24,CRUDE_RATE_CPAT,22.22222222,YY1TT2
JPN,2021,MPIPINVO,T,Y25T44,CRUDE_RATE_CPAT,46.60194175,YY2TT4
JPN,2021,MPIPINVO,T,Y45T64,CRUDE_RATE_CPAT,54.19847328,YY4TT6
JPN,2021,MPIPINVO,T,Y_GE65,CRUDE_RATE_CPAT,50,YY_TE6
JPN,2021,MPIPINVO,T,Total_16,CRUDE_RATE_CPAT,49.80544747,YToTal
JPN,2021,MPCBINVO,M,Y16T24,CRUDE_RATE_CPAT,88.88888889,YY1TT2
JPN,2021,MPCBINVO,M,Y25T44,CRUDE_RATE_CPAT,72.22222222,YY2TT4
JPN,2021,MPCBINVO,M,Y45T64,CRUDE_RATE_CPAT,74.46808511,YY4TT6
JPN,2021,MPCBINVO,M,Y_GE65,CRUDE_RATE_CPAT,54.54545455,YY_TE6
JPN,2021,MPCBINVO,M,Total_16,CRUDE_RATE_CPAT,73.11827957,YToTal
JPN,2021,MPCBINVO,F,Y16T24,CRUDE_RATE_CPAT,70.58823529,YY1TT2
JPN,2021,MPCBINVO,F,Y25T44,CRUDE_RATE_CPAT,76.31578947,YY2TT4
JPN,2021,MPCBINVO,F,Y45T64,CRUDE_RATE_CPAT,77.27272727,YY4TT6
JPN,2021,MPCBINVO,F,Y_GE65,CRUDE_RATE_CPAT,50,YY_TE6
JPN,2021,MPCBINVO,F,Total_16,CRUDE_RATE_CPAT,75.73221757,YToTal
JPN,2021,MPCBINVO,T,Y16T24,CRUDE_RATE_CPAT,76.92307692,YY1TT2
JPN,2021,MPCBINVO,T,Y25T44,CRUDE_RATE_CPAT,75,YY2TT4
JPN,2021,MPCBINVO,T,Y45T64,CRUDE_RATE_CPAT,75.625,YY4TT6
JPN,2021,MPCBINVO,T,Y_GE65,CRUDE_RATE_CPAT,53.33333333,YY_TE6
JPN,2021,MPCBINVO,T,Total_16,CRUDE_RATE_CPAT,74.58823529,YToTal
PRT,2021,MPIPRESP,M,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPRESP,F,Total_16,CRUDE_RATE_CPAT,100,YToTal
PRT,2021,MPIPRESP,T,Total_16,CRUDE_RATE_CPAT,100,YToTal
